,gmd1_timestamp_t,gmd1_t,mso_timestamp_t,mso_area_t
341,1683986845.28119,1.240043e-09,1683986845.243754,8.383933221736071e-07
342,1683986845.481221,1.046131e-09,1683986845.443714,9.876700850346584e-07
343,1683986845.681105,3.190124e-10,1683986845.643675,9.156323251768666e-07
344,1683986845.881222,2.731785e-10,1683986845.843719,6.086336803895389e-07
345,1683986846.081199,4.183134e-10,1683986846.043502,3.341262766496439e-07
346,1683986846.281398,7.366115e-10,1683986846.243818,4.943397524234269e-07
347,1683986846.48127,2.387822e-11,1683986846.443652,8.771641566941165e-07
348,1683986846.662385,3.458347e-10,1683986846.6431,2.41106336714454e-08
349,1683986846.862441,1.450339e-10,1683986846.843369,5.59398859899421e-07
350,1683986847.062744,1.986015e-11,1683986847.043486,3.479929591753768e-07
351,1683986847.262108,1.123342e-09,1683986847.243566,4.136058988981057e-10
352,1683986847.462165,6.124588e-10,1683986847.443563,9.101980945377655e-07
353,1683986847.662192,3.450426e-10,1683986847.64382,7.640957312993207e-07
354,1683986847.861693,2.3576e-10,1683986847.843438,7.437239918692076e-07
355,1683986848.061723,3.868094e-10,1683986848.043315,5.04308646484025e-07
356,1683986848.262256,-1.228269e-12,1683986848.243283,5.86715313600989e-07
357,1683986848.461829,1.996392e-12,1683986848.443314,-1.16466910027903e-08
358,1683986848.66174,3.516437e-10,1683986848.642992,-8.9310831348122e-09
359,1683986848.861206,2.568498e-10,1683986848.843219,6.470162048308016e-07
360,1683986849.061407,1.099163e-09,1683986849.043232,3.13406645226789e-07
361,1683986849.261064,6.230319e-10,1683986849.243381,9.576951680383225e-07
362,1683986849.461105,2.925241e-10,1683986849.443907,6.99113059827989e-07
363,1683986849.661223,2.735869e-11,1683986849.643587,5.434381490185049e-07
364,1683986849.860458,5.480399e-10,1683986849.843121,7.30292885652667e-08
